Gene id,CTRL,AZFC,iNOA-S,iNOA-B,OA,KS
DCP2,0.329411617,0.35301233,0.51558803,0.288428615,0.210536164,0.240841776
CBWD2,0.295748317,0.339990359,0.50251809,0.384718824,0.304050336,0.307679141
GLRX5,1.056767704,1.305002496,1.373784665,1.256611907,1.192112346,1.432658256
LCA5,0.446565826,0.437608064,0.592469245,0.763530221,0.32691745,0.369685428
EPC1,0.425551517,0.58001517,0.615354798,0.571806226,0.493907942,0.557070193
DCTN5,0.664894972,0.820166829,0.933313488,0.719778917,0.663899526,0.702245123
ZBTB25,0.206236801,0.312311396,0.339371537,0.262358778,0.221125024,0.22277644
ATG14,0.4184629,0.438747991,0.649692707,0.676367399,0.345961993,0.345789804
UTY,0.430621559,0.471054644,0.589225081,0.582522347,0.316256969,0.285740416
CLTA,0.818918391,0.960358778,1.070044622,0.870655089,0.782138307,1.200542297
API5,0.619371594,0.787757869,0.862804998,0.564916233,0.512595181,0.486392216
CMBL,0.223138201,0.364703618,0.437377921,0.254050506,0.173993258,0.238628918
SMU1,0.693832897,0.729730778,0.964972229,0.750389366,0.536820034,0.535435314
SETD3,0.902223377,0.941447003,1.173007361,0.993508813,0.77907581,0.870959343
CDO1,0.78906277,0.931020804,1.146534435,0.853396707,1.155977065,0.846243361
PRKACA,0.683856999,0.899941069,0.925545666,0.617613803,0.775274966,0.942070777
TMEM94,0.203339239,0.310482046,0.305734327,0.213303891,0.384836199,0.481079892
HS2ST1,0.688586622,1.092780536,0.888351331,0.787258684,0.850730648,0.723457253
ARHGEF3,0.657257688,0.849483167,0.923508375,0.651399522,0.586553326,0.591990612
TRIM38,0.274592149,0.434873526,0.458173892,0.547488819,0.274590772,0.39007189
CCDC43,0.666360232,0.976344756,0.96415533,0.794904389,0.778446699,0.876593417
KLHL42,1.093439565,1.376719554,1.303225728,1.13610016,0.954514281,1.024143077
C8orf33,0.545926887,0.737177027,0.800589278,0.737750121,0.564562445,0.613096753
NBPF14,0.194569881,0.220471911,0.34872684,0.386997794,0.189813279,0.153986834
SPOCK1,1.469985728,1.845913684,1.69386641,1.397955002,1.882698488,1.753161923
PTPRD,0.280493451,0.246577875,0.472537858,0.299241677,0.212811816,0.093628563
ZNF460,0.061628078,0.078560752,0.162432294,0.066742762,0.047380061,0.068477132
BLOC1S6,0.957461472,1.018339886,1.200449288,1.100314851,0.691386799,0.804182315
CCDC58,0.196409385,0.241464263,0.376302167,0.221592867,0.203935915,0.220821766
FAM49B,0.975617477,1.296180875,1.312791716,1.028086423,1.022892028,0.994089589
HMGB2,1.087928816,1.298154638,1.43770729,1.278857231,1.073633213,1.301462519
APOD,0.037930408,0.190106239,0.152609895,0.024059661,0.022893185,0.129622328
PIK3C2A,1.920665952,1.966417387,2.184933204,2.170587652,1.500269836,1.428097598
FAM91A1,0.4092765,0.5633468,0.615735087,0.611644356,0.453128903,0.448834134
ZBTB4,0.24956885,0.427027996,0.404864434,0.268859392,0.199848161,0.282828012
PCBP2,1.382311909,1.976040914,1.701671833,0.929434521,1.744199602,1.767292047
SAMD5,0.61175276,0.709676698,0.918814888,0.599040329,0.528893995,0.395845674
PLEKHJ1,0.510598397,0.624403724,0.754525744,0.410647427,0.566853225,0.947978348
TROVE2,1.240334688,1.447610919,1.502801724,1.427749632,1.282637726,1.263028552
SMARCB1,0.395744638,0.531689205,0.594398186,0.393796571,0.467082152,0.826455833
SREK1,0.765054484,0.85146741,0.987166241,0.785988592,0.687404457,0.798196552
PIK3C3,0.70403886,0.773167047,0.906503902,0.762754372,0.606251449,0.617227578
HEPH,0.031712981,0.243214423,0.131315521,0.011936673,0.057545517,0.062246115
MICA,0.257687559,0.464266426,0.43675725,0.511111774,0.418296668,0.472719755
SEC14L6,0.168903179,0.234318776,0.301665068,0.240235224,0.15403077,0.237126464
COX11,0.195650086,0.398492072,0.37255619,0.217747941,0.353769275,0.342016771
KRT10,1.694602805,1.24683895,1.447429473,1.182400737,1.062663412,1.588663221
PRELID2,0.084266098,0.148955629,0.200386928,0.094349948,0.071949242,0.108266364
ZNF652,0.389599972,0.459820957,0.611548424,0.481005452,0.305636867,0.399426787
AP002884.1,0.051499144,0.138846671,0.166600554,0.163123488,0.016027346,0.043776566
DDX3X,0.851771873,1.062811355,1.082731293,0.853940519,0.81254359,0.84667284
PATL1,0.260545357,0.363157823,0.44247552,0.245114276,0.187576587,0.251494223
RNF150,0.074488067,0.151373335,0.207816707,0.1523105,0.060854056,0.063151894
UBN2,0.324385338,0.353288616,0.497975682,0.50053415,0.280408068,0.309944974
PSMG4,0.31982046,0.414865236,0.557259659,0.543564841,0.360984681,0.787493497
ROMO1,1.627341254,1.887161576,1.990304614,1.902077,1.848632988,2.222649036
MED4,0.828252991,1.207952389,1.142480173,1.137478341,1.090192536,0.988584017
CCDC106,0.168023255,0.218346296,0.322720508,0.114400924,0.216639991,0.404152952
SERPINB9P1,0.028198925,0.069889305,0.142201776,0.028261654,0.066147472,0.030303248
ZNF669,0.044793104,0.090251355,0.155208688,0.155205007,0.073064255,0.062879258
PTPN9,0.145292246,0.314049133,0.275993417,0.095009671,0.186552685,0.189692639
NDUFB9,2.301388808,2.453883929,2.6113028,2.306696843,2.419402089,2.714672732
HIST1H1D,0.161567735,0.153871218,0.306575841,0.545737524,0.162509775,0.114120158
LANCL2,0.257744607,0.330241273,0.432526944,0.223785756,0.24981283,0.259166189
ING4,0.282505038,0.406279827,0.492658794,0.278958435,0.341871516,0.379744886
DTNA,0.484845344,0.573053681,0.708155856,0.628002863,0.247569036,0.342615916
BROX,0.916066192,1.060854426,1.196305719,1.053006576,0.754077283,0.745104847
APOBEC3G,0.899685432,1.170963543,1.188921393,0.780438148,1.181761056,1.259101046
MCAM,0.094709875,0.311497044,0.348341311,0.195258905,0.014716499,0.078638503
HDHD3,0.116616425,0.16370614,0.264599362,0.121400645,0.117127074,0.326130144
REEP2,0.039482038,0.094651026,0.131281842,0.078381716,0.04086725,0.099447943
LAMC1,0.554040951,0.789154607,0.744936506,0.743995633,0.506094873,0.579614947
GATAD1,0.750812218,0.86776769,1.002505489,0.989826809,0.625168862,0.83831762
RNF2,0.392460193,0.59623192,0.610242624,0.592647641,0.452278171,0.439211842
RBAK,0.204607726,0.336733546,0.401102302,0.334141064,0.232420805,0.256820606
SOCS6,0.403687191,0.574655467,0.62680217,0.572606746,0.44976913,0.308126127
SNX4,0.879158571,0.991857595,1.135946278,1.073362242,0.806572051,0.779755046
SLC25A40,0.07168893,0.236682578,0.210364904,0.162041608,0.13241101,0.215754194
FAM168A,0.082528992,0.211531176,0.21267981,0.091059957,0.103980263,0.178228463
OBSL1,0.666793574,1.155867127,0.888066972,0.758749478,0.95414139,1.310075608
CNOT6,0.232487306,0.341100846,0.399915668,0.263265776,0.243932675,0.324281375
C19orf70,0.857367978,0.931733705,1.156329114,0.826554871,0.816681014,1.026429176
MYRIP,0,0.118407121,0.08989362,0.06791215,0.031103857,0.022592921
PTP4A1,1.255411766,1.579720951,1.490957185,1.092504912,1.219755262,1.161025278
PJA2,1.89780177,1.978001798,2.149486292,1.869351435,1.546666124,1.456241385
TUBGCP2,0.49667147,0.494169276,0.732795611,0.691089637,0.472674657,0.531272822
CTNNA3,0.131331952,0.193723275,0.276478974,0.267926707,0.13100214,0.129630976
SREBF2,0.449245995,0.72146539,0.622563292,0.480195316,0.652503408,0.740812037
C1DP1,0.080317643,0.015200191,0.208172493,0,0.006051075,0.037074761
ETFA,0.918239984,1.123669439,1.202738386,0.992363183,0.956473043,0.945940053
CLCC1,0.276915668,0.558790805,0.401867137,0.37069113,0.532411133,0.432376911
RAB27A,0.216545001,0.386585065,0.361713689,0.277212952,0.174260156,0.216090677
H2AFY,0.746427331,1.028953526,1.005463626,0.934866123,0.896449321,1.23237039
SP1,0.503350904,0.498496701,0.715646655,0.472908424,0.367639015,0.364840124
SPATA20,0.281237308,0.442377684,0.442737871,0.329193523,0.477669129,0.619928742
DUSP16,0.668478592,0.756139361,0.907952649,0.763730847,0.569434212,0.552678261
IQSEC1,0.289101684,0.535810584,0.479420598,0.390870868,0.464445335,0.435185326
FATE1,3.515447504,3.590972273,3.890211651,2.81615062,3.725558863,4.026905095
RNF4,0.389011569,0.533271502,0.62020905,0.391425875,0.366514092,0.40590762
UBE2D2,0.744246881,1.102514943,1.034981022,0.731252487,0.951667049,1.143466192
SNF8,0.2581901,0.422062102,0.481790484,0.32331179,0.298787978,0.630306409
SETBP1,0.26895972,0.320721521,0.424304802,0.267687962,0.175078686,0.242683035
CBLB,0.599697078,0.648782254,0.800739829,0.622331535,0.459703938,0.487069107
NTPCR,0.437409076,0.687598451,0.679561202,0.482145367,0.457538888,0.498366287
CPSF6,0.424498079,0.605689689,0.615136472,0.500876641,0.508765802,0.428667929
ITPR2,0.744114302,0.965759249,0.985853135,1.385045784,0.9359947,0.834807625
ZNF33A,0.174150318,0.253864556,0.334374398,0.28096292,0.153255717,0.208808595
NPY2R,0.020359588,0.040016249,0.159821664,0,0.015095818,0.022461091
PTPN21,0.519365122,0.75344433,0.733240588,0.526397689,0.509309579,0.511162559
HDGFL3,1.063792469,1.431812198,1.366458685,1.369526036,1.08606568,1.12396541
SOGA1,0.621867992,0.827902236,0.860254707,0.62748478,0.660785553,0.669141477
MAGEF1,0.244081853,0.44480477,0.424122846,0.235695768,0.260837742,0.296382647
AC090498.1,0.226596704,0.164018793,0.41794903,0.253253106,0.161290243,0.25153223
POM121,0.178951159,0.474779467,0.342317569,0.248821796,0.369640724,0.422639301
CUTA,0.951014571,1.124665285,1.22048458,0.586993197,1.021309214,1.36304525
C3orf70,0.513981864,0.674924901,0.778515741,0.647162722,0.622487448,0.594790203
C19orf12,0.333371617,0.550271457,0.551476913,0.362396168,0.292140855,0.487030375
RPRD2,0.579746115,0.648826168,0.813451843,0.650990045,0.511784273,0.507986093
VTI1A,0.398978898,0.424761413,0.612723562,0.538099602,0.377593231,0.365235883
FTSJ3,0.251016978,0.364735124,0.399063024,0.260834124,0.275109611,0.384617968
USP22,0.433174384,1.402749103,0.666084113,0.485178706,1.155920261,1.166277157
IARS,0.695119791,0.830499143,0.941180347,0.738164176,0.671967113,0.523461944
ZNF160,1.05513658,1.049255418,1.333370907,1.351562839,0.867301134,0.905734671
SOBP,0.148292199,0.264614115,0.308182456,0.264900006,0.12181982,0.145044533
DLGAP4,0.852133419,0.970240027,1.12192296,1.022687896,0.763417937,0.936772524
WASHC4,0.403766158,0.588044154,0.631389035,0.69571963,0.482458865,0.462849687
CLINT1,1.206652031,1.238411395,1.452530872,1.217264537,0.973558593,1.181025409
MB21D2,0.35141445,0.443708567,0.554482973,0.361453023,0.307533659,0.236725374
GEN1,0.253749917,0.260303099,0.425065118,0.261579313,0.253099829,0.146996822
SMAD4,0.710724965,1.053916629,0.95912738,0.72858855,0.686503905,0.69652212
PDLIM4,0.133205817,0.202428909,0.245777832,0.103313283,0.024296248,0.050594817
PTPRE,0.456928924,0.614113983,0.681400097,0.646379268,0.484537807,0.474599642
HACD1,0.288862528,0.401822276,0.413491134,0.285135482,0.339966508,0.308632996
CYCS,1.297989162,1.75237031,1.661322651,1.604245027,1.576439065,1.660948659
PRKAA2,0.07003137,0.155591334,0.224480144,0.151458223,0.029261842,0.063643353
C9orf84,0.539776221,0.542077798,0.805836619,0.542823389,0.471965116,0.385839721
SLAIN2,0.401494524,0.47967165,0.619290265,0.534994748,0.368269039,0.458230673
TOM1L2,0.460061964,0.605031748,0.670106772,0.477535773,0.492449531,0.622138951
EAPP,0.969945403,1.181806348,1.290388483,1.078617021,0.945395115,0.995536393
ANKRD36BP2,0.400082166,0.41371619,0.653219107,0.548740239,0.360067219,0.382581921
SRSF9,0.315749163,1.758271745,0.572110745,0.599699107,1.370507332,1.871278971
CKAP2,0.359267485,0.604167828,0.602612123,0.391150816,0.319515041,0.439847022
FSCN1,0.967345608,1.346825737,1.254097548,0.997102836,1.138767088,1.521077481
ZFAND3,0.499014167,0.656460197,0.721792074,0.538933382,0.602351748,0.751693897
MIER1,1.227386484,1.463452577,1.502261313,1.470028574,1.072275473,1.178332296
KCNIP3,0.185169799,0.306083557,0.327421184,0.176768864,0.12902036,0.293026168
ARHGAP42,0.033898847,0.101234548,0.161468478,0.067579271,0.074154387,0.119506479
MSH2,0.171381534,0.335572242,0.333657665,0.210978723,0.207401214,0.263935807
ARHGAP5,1.514361439,1.703156096,1.822934058,1.940497052,1.388109826,1.224846415
SLC6A8,0.900464529,0.915442827,1.182437044,1.110805726,0.91156208,1.025844887
CYP4V2,0.26945544,0.382717138,0.41600141,0.574523873,0.354236295,0.234629414
AL355001.2,0.169211355,0.225144472,0.331635561,0.135120579,0.157859086,0.417445623
TRMT12,0.043185074,0.132458958,0.158872442,0.134960891,0.07398356,0.158777182
ATP6V1A,0.83110849,1.161827599,1.108563576,0.714277061,0.849848464,0.849783058
AF117829.1,0.014359934,0.088895392,0.106182238,0.032181874,0.056076409,0.038891716
PRRC2B,0.337995831,1.035561846,0.531005766,0.611244445,0.946502267,1.098788544
AC098614.1,0.161975971,0.253536554,0.333658631,0.233924044,0.201668001,0.212224082
CIAO1,0.523624861,0.578346851,0.756386818,0.730426519,0.463317806,0.493608758
RPRD1A,0.708196542,1.066304759,1.001516609,0.864219939,0.75204183,0.818418229
REXO1,0.071646486,0.488666117,0.204472115,0.109447435,0.483492312,0.837256763
N4BP2,0.122688578,0.239238344,0.27132155,0.199467069,0.132622386,0.148267026
GREB1,0.37289786,0.668692385,0.550031067,0.405894563,0.500789047,0.391647235
HSD17B10,0.392243686,0.476713955,0.654285146,0.308215166,0.38828174,0.495086072
HEATR3,0.12779572,0.31744218,0.310547728,0.164325585,0.165081387,0.223426229
FGFR1OP2,0.548697431,0.607209535,0.706364356,0.581221715,0.476017917,0.478824644
SLC25A21,0.350425771,0.588552299,0.562380695,0.368640579,0.428083583,0.425921176
MPP1,0.337151751,0.493392168,0.566442442,0.281722738,0.291938054,0.397564941
MAP3K21,0.988946215,1.15295089,1.232562849,0.932869289,0.853713074,0.857967917
NPTX2,0.299199356,0.740989135,0.459325785,0.405550422,0.615210486,0.482854552
APOOL,0.261544376,0.498451892,0.513465541,0.40271325,0.356837915,0.292105473
SMAD5,0.511317508,0.571266739,0.749915156,0.563675049,0.393145514,0.275076475
ZNF580,0.150418677,0.211631919,0.308683578,0.139890002,0.183724535,0.337968599
RAP2C,0.312487167,0.602307007,0.517597696,0.387705704,0.381672642,0.355077973
HNRNPM,0.768305469,0.916026593,1.000925593,0.681835219,0.839202734,1.147870244
GAB1,0.688465382,0.800618684,0.963925021,0.895671066,0.673499919,0.640669354
PEAK1,1.010475964,1.072490565,1.27735534,1.252798282,0.862593739,0.726990449
KLHDC3,0.669606505,0.799287734,0.950410156,0.464705989,0.729124553,1.001091867
NECAP2,0.581973376,0.823237691,0.809060155,0.566870088,0.51497633,0.62121116
DFFA,0.649678526,0.800881342,0.91118382,0.733461277,0.626089037,0.766981759
45911,0.050114437,0.096817625,0.233275023,0.084218598,0.038156179,0.035579068
RAD18,0.094927397,0.186249747,0.232117753,0.074529971,0.115251406,0.118193022
PPHLN1,1.025410227,1.196315537,1.318984531,0.949259312,1.032630509,1.04509898
ACO1,1.119962082,1.353626913,1.408076524,1.271223087,1.25511383,1.120722568
LONRF2,0.202861855,0.333494524,0.35812649,0.363917069,0.21918533,0.203581631
CAVIN3,0.131518681,0.20098745,0.297206578,0.134908672,0.31138735,0.408093615
ACCS,0.055484719,0.141436749,0.16162872,0.063091166,0.08701868,0.169098306
DCAF6,0.896644269,1.095886916,1.159149055,0.900139062,0.867016849,0.910509099
ATXN1,0.461085004,0.590023553,0.705092649,0.730287762,0.378036526,0.402331431
MED6,0.335186485,0.418641609,0.57294546,0.446297431,0.33917145,0.301658573
LAS1L,0.622033415,0.788835859,0.875344042,0.882774667,0.783596855,0.962201803
PHPT1,1.219255663,1.039834397,1.541413272,1.665794551,1.086151649,1.285698458
CYB5R2,0.402324086,0.521253668,0.603898213,0.443534458,0.449694764,0.670305858
PARD6G-AS1,0.038224897,0.02178491,0.16025838,0.043546352,0.031131429,0.187073742
ZFP91,0.853227186,1.189502212,1.112675472,0.89032338,0.819173978,0.88461164
MKRN1,0.497826032,0.703655262,0.734598117,0.548722086,0.541139241,0.655498033
GTDC1,0.252021953,0.407595088,0.445114234,0.209301296,0.287282623,0.290785539
AGPS,0.744024054,0.949919663,1.008167043,0.703078392,0.72888812,0.501327929
GUF1,0.664950552,0.728864487,0.960715188,0.912220906,0.918545572,0.660528839
GPRASP1,0.105261033,0.320172667,0.227848036,0.231352783,0.075205291,0.172053814
PLK2,0.118252663,0.121175144,0.195255572,0.164437033,0.102141557,0.204289756
MFAP5,0,0.015750022,0.551371956,0.004369619,0.001720218,0
BORCS7,0.789344363,0.927410685,1.092452693,0.875661981,0.822109065,0.81691769
MSX2,0.414563497,0.822656166,0.651281844,0.398227127,0.49526261,0.623964425
SOCS1,0.007258876,0.116192748,0.084281682,0.040918018,0.039218534,0.22105913
IFNAR1,1.211528982,1.266330147,1.474856286,1.445471364,0.978986671,0.863445212
RNMT,0.616214252,0.660189256,0.923982042,0.880505575,0.508919142,0.593992392
TRIM56,0.338994808,0.468938731,0.501936326,0.447345617,0.260880979,0.373358532
ERGIC1,0.70534352,1.039951452,0.937384564,0.793951735,0.785055205,0.921207551
SRP9,1.573987382,2.19633249,1.936309312,1.404453226,1.744239163,1.686860252
TSPYL5,0.518566682,0.790714803,0.779585614,0.62485762,0.70824507,0.618492288
COX6B1,1.574728512,1.828944472,1.971253269,1.466192206,1.535395236,1.859495735
WWTR1,0.562915289,0.772221596,0.810645305,0.556913412,0.442716995,0.492936982
PGAM1,0.501178543,0.576738855,0.737789776,0.476981854,0.546985749,0.701300111
PPP1R10,0.690886978,0.569942786,0.968415897,0.713678358,0.431533992,0.45591175
NLK,0.186026939,0.476830981,0.344077339,0.225665869,0.268210369,0.269062171
RHEB,0.504453522,0.678747647,0.702305242,0.430858472,0.530214277,0.50244938
ZNF597,0.190339022,0.266338244,0.356702175,0.373008234,0.137448373,0.224747377
PLXNA1,0.176842106,0.474159217,0.299068093,0.194777364,0.245986627,0.518948501
RWDD1,0.710545227,0.805563175,1.029094885,0.861130635,0.633849088,0.783677393
MAP3K2,0.628196602,0.76930623,0.872707669,0.811400647,0.537634792,0.521509672
SAT2,1.25806989,1.294568543,1.570781099,1.110781158,1.134020676,1.555622099
GEM,0.026437698,0.032607861,0.118710052,0.059446436,0.035723012,0.08942656
TXNL1,1.146486581,1.315135976,1.47095952,1.098893112,1.084697382,1.117085784
NABP1,0.340133419,0.544980318,0.550710946,0.36541902,0.427134076,0.326585506
ACBD6,0.390323655,0.511269039,0.622621547,0.429967753,0.419167261,0.510311184
VCL,2.757408254,2.745464862,3.015157965,2.925564982,2.538887771,2.296376114
SNX30,0.127977852,0.245722704,0.28649079,0.213961631,0.213676666,0.190083156
FKBP3,1.048334465,1.596878805,1.389396147,1.30745724,1.384193597,1.336045381
TRIM28,0.451029117,0.701202367,0.682732864,0.543422658,0.658476561,0.83201386
ZKSCAN1,1.544964755,1.548232332,1.808224995,1.825008408,1.366077322,1.383184494
MAPK13,0.328310798,0.58318419,0.534746496,0.389687823,0.532520639,0.559899182
ZNF138,0.294421563,0.436339143,0.548034018,0.414507895,0.3428528,0.349719502
LLPH,0.663494045,0.968278503,0.984628684,0.650104998,0.708032686,0.839185809
LINGO1,0.005597405,0.020319549,0.095157134,0.017804034,0.00519095,0.049004328
UBXN2A,0.700828455,0.776032568,0.997958092,0.966759561,0.491080159,0.690871623
MBD5,0.247432288,0.395722663,0.472900712,0.29710073,0.334134326,0.316642769
LIMS1,1.290632336,1.385225223,1.600976483,1.578896941,1.10462493,1.184088548
ADI1,0.879412262,1.213895711,1.20369347,0.83284158,1.140271344,1.247851919
CNOT6L,0.181766647,0.265525722,0.339676329,0.251838611,0.162977103,0.216120213
LTA4H,0.392026664,0.511594539,0.590036814,0.299218742,0.390822933,0.355655847
