subtype,gene_id,avg_logFC,p_val,p_val_adj,OA,Ctrl,pct.1,pct.2
Myoids,YWHAZ,-0.69003105,2.5893271102739752e-05,0.0049254613972034,2.359011507578645,3.0490425802051986,0.8,0.8951965065502183
Myoids,ZMYM2,-0.71040267,0.0002402073828293,0.0297295131024186,0.4051582263341356,1.1155608974066342,0.0909090909090909,0.3427947598253275
STs,ABCA1,-0.34501848,8.491456062387912e-08,2.136140559277585e-06,0.8849966865591663,1.2300151741356966,0.5491251682368775,0.5934065934065934
STs,ABLIM1,-0.32913902,4.1700752216146477e-10,1.4705703623986268e-08,0.1194736127314506,0.4486126263171198,0.0834454912516823,0.1854395604395604
STs,ACSL4,-0.25516418,2.1158457143170768e-06,4.0070319891296673e-05,2.1328070528487264,2.3879712311257153,0.9380888290713324,0.9175824175824177
STs,ACSM3,-0.40034527,0.0018915488826687,0.0159652744559184,0.6469924553289541,1.0473377143741092,0.4104979811574697,0.4299450549450549
STs,ACTG1,-0.82330215,3.045639359989278e-32,5.444785365091944e-30,1.3479306726790992,2.1712328428935255,0.6877523553162853,0.804945054945055
STs,ACTN4,-0.3050789,0.0001667833701699,0.002008213233275,0.2944151816605775,0.599494090192484,0.2045760430686406,0.2637362637362637
STs,ADGRG1,-0.27011952,9.953300195724328e-06,0.0001633036808392,1.8704697985312415,2.1405893104750793,0.8748317631224765,0.8667582417582418
STs,AFF4,-0.42602628,2.264729260046131e-09,7.251452767552352e-08,1.0841861338184144,1.5102124276916358,0.6810228802153432,0.6771978021978022
STs,AL450405.1,-0.31426948,3.2162271174588868e-27,4.435521790738391e-25,0.0306826685535863,0.3449521511080396,0.02557200538358,0.2019230769230769
STs,ANKRD11,-0.26809904,0.0002659853237872,0.0030049804792406,0.7987295289930626,1.0668285713492,0.4966352624495289,0.5137362637362637
STs,ANKRD36C,-0.28837058,2.945765713786751e-07,6.667687165174408e-06,0.8730919191515395,1.161462504997679,0.5262449528936743,0.5686813186813187
STs,AP3S1,-0.2689588,3.570006134947731e-06,6.462999854711985e-05,1.169682701675062,1.4386415018537366,0.7106325706594886,0.7087912087912088
STs,APPL2,-0.4175241,1.515442589886672e-11,6.430639077854268e-10,1.32632083229761,1.7438449297726972,0.7698519515477793,0.760989010989011
STs,ARFGEF2,-0.26642963,3.543737290115304e-05,0.0005061451553738,0.6072338898777306,0.8736635111842761,0.405114401076716,0.4532967032967033
STs,ARHGAP10,-0.28214437,0.0001305252336089,0.0016108123668292,0.4297181621506524,0.7118625152437027,0.2920592193808883,0.3475274725274725
STs,ARHGAP18,-0.25962698,4.4887915061629283e-07,9.787390401495284e-06,1.4267687766140282,1.686395766110353,0.7981157469717362,0.7774725274725275
STs,ARID1A,-0.25259888,0.0001002233602176,0.0012751647627037,0.6375875611881422,0.8901864468286618,0.4266487213997308,0.4615384615384615
STs,ARID5B,-0.53577244,2.7062147096157158e-21,2.6303616800572244e-19,1.3836857632199997,1.9194582340755808,0.7523553162853297,0.8076923076923077
STs,ARMCX3,-0.40520442,2.851558742810196e-09,8.966851861043628e-08,0.7662210757719708,1.1714254880144894,0.5020188425302826,0.5576923076923077
STs,ARPC2,-0.31802896,1.6035093707456338e-08,4.522974021281421e-07,1.8388352871751663,2.1568642351254845,0.882907133243607,0.8406593406593407
STs,ASH1L,-0.32926565,5.134548060377193e-07,1.1064046962402762e-05,0.7426930835927518,1.0719587362891294,0.477792732166891,0.5260989010989011
STs,ATF6,-0.31411704,1.26901289730911e-08,3.656935300715768e-07,1.223323057544765,1.5374400979015477,0.7133243606998654,0.7266483516483516
STs,ATF7IP2,-0.26844907,6.018719421042304e-05,0.0008114973828336,1.5080323744854456,1.77648144121784,0.8075370121130552,0.7692307692307693
STs,ATP2B4,-0.26974884,0.0004990882523136,0.0051420205077619,1.2536338416290618,1.5233826758068731,0.7254374158815612,0.7019230769230769
STs,ATP6V1D,-0.33553496,7.772629621077354e-08,1.9668420237084012e-06,1.0887314506639556,1.4242664079284817,0.6500672947510094,0.6703296703296703
STs,ATRX,-0.3535129,1.1368507922757636e-08,3.290816592483404e-07,1.3027867218443074,1.6562996218538737,0.7052489905787349,0.728021978021978
STs,B2M,-1.2136618,1.6102407670075564e-08,4.5353353185993284e-07,1.4111557451280912,2.6248174811532503,0.65814266487214,0.6771978021978022
STs,BAZ1B,-0.30768543,1.0547523191920591e-05,0.0001717103971501,0.6132741817967284,0.9209596052243448,0.4104979811574697,0.4642857142857143
STs,BEX1,-0.45600912,1.2917547958763469e-25,1.6354462768119716e-23,2.607351095205487,3.063360202439108,0.9676985195154778,0.9615384615384616
STs,BEX3,-0.53765994,1.3252846513458455e-39,3.1396237307803574e-37,3.037861332051615,3.575521267630964,0.9878869448183042,0.9876373626373628
STs,BNIP3L,-0.27607253,2.0220297376511333e-06,3.842238229196509e-05,1.4834898863684662,1.7595624137056585,0.8142664872139973,0.7953296703296703
STs,BOD1L1,-0.28528717,6.073299689469443e-07,1.2885739973014423e-05,2.256099214243928,2.5413863926414417,0.9394347240915208,0.8928571428571429
STs,BPTF,-0.33715194,7.43843365651352e-12,3.286442970781116e-10,2.0352100689242953,2.372362001293176,0.9044414535666218,0.8928571428571429
STs,BRD4,-0.26273322,0.0002202183092557,0.0025475524301707,0.9907047992771144,1.2534380225444952,0.604306864064603,0.6057692307692307
STs,BX119904.2,-0.6293532,1.905314532208678e-07,4.464424797405223e-06,0.0796070590845768,0.7089602609678003,0.0565275908479138,0.1304945054945055
STs,C1orf21,-0.29314828,2.9243348614465493e-07,6.623061036642728e-06,0.2890091389577576,0.5821574231606762,0.1991924629878869,0.2925824175824176
STs,CALD1,-0.4821138,3.224180272514007e-26,4.2784096640250305e-24,1.8552159983309524,2.337329816424057,0.9004037685060565,0.9162087912087912
STs,CALM1,-0.45749027,1.531249036009667e-45,4.2847232989502376e-43,3.718186732001624,4.175677010323596,0.9986541049798116,0.9972527472527472
STs,CAPN2,-0.28155556,8.866252725422171e-05,0.0011412344966405,0.9794733055309246,1.2610288621400554,0.585464333781965,0.6002747252747253
STs,CCDC186,-0.29540995,1.0364285656702066e-05,0.0001691584250482,0.8605912736173134,1.1560012236415265,0.5450874831763123,0.5741758241758241
STs,CCDC6,-0.25890377,0.0036748163074807,0.0279832442739831,0.7428333562993361,1.0017371292811872,0.5168236877523553,0.5054945054945055
STs,CD151,-0.33163673,2.081229021971814e-07,4.847204986938575e-06,0.9812420746007208,1.3128787914653308,0.5989232839838493,0.6291208791208791
STs,CD9,-0.35026845,5.561796854002808e-06,9.674269617897228e-05,0.090596309161562,0.4408647773789002,0.0511440107671601,0.1126373626373626
STs,CDC42,-0.2542975,1.4262308291221823e-06,2.8084601461781277e-05,1.9668009975329617,2.221098480457506,0.936742934051144,0.912087912087912
STs,CDKN1B,-0.25409952,4.5499873174904e-05,0.0006301928273489,1.2687825243425916,1.5228820328534312,0.7362045760430687,0.7184065934065934
STs,CFL2,-0.27328953,7.573068904619949e-05,0.0009936597205297,1.009644361281952,1.2829338785422744,0.6406460296096904,0.6291208791208791
STs,CGNL1,-0.25955856,0.0038211655787512,0.0289456908219533,0.4972354163358216,0.7567939616459025,0.3391655450874832,0.3612637362637362
STs,CHD4,-0.27722764,0.0004104243965124,0.0043561074259584,1.2124514126014665,1.4896790592315003,0.7012113055181696,0.6689560439560439
STs,CKAP5,-0.28698558,5.600838859113657e-05,0.000761000677497,1.003652762106283,1.2906383474404632,0.6379542395693136,0.625
STs,CKB,-0.25456432,7.056636870665851e-08,1.799815275830659e-06,1.88203419482947,2.136598511952933,0.892328398384926,0.8818681318681318
STs,CLDN1,-0.40924886,4.502733637714455e-22,4.612017491255801e-20,0.0741555731446145,0.4834044428524675,0.0403768506056527,0.2019230769230769
STs,CLIC1,-0.5880685,3.076704228118686e-12,1.4194376794361175e-10,0.5020581223721634,1.090126632341806,0.3149394347240915,0.4368131868131868
STs,CMYA5,-0.97127914,1.4112032825437686e-58,6.5654957536659765e-56,0.0973072979788072,1.0685864406669852,0.0551816958277254,0.3983516483516483
STs,CNN1,-0.29315862,2.6173101545937485e-07,5.980321397611692e-06,0.0851593504411217,0.378317965187862,0.0390309555854643,0.1057692307692307
STs,CNOT4,-0.28026417,4.225375930979638e-05,0.0005888231381262,0.8613258266559005,1.14159000820708,0.5639300134589502,0.5686813186813187
STs,CPEB4,-0.26468873,9.646944081064664e-05,0.0012322750436331,0.491252935252952,0.7559416599226633,0.3499327052489905,0.3901098901098901
STs,CR381670.1,-0.25789398,1.528684381214452e-08,4.330898560571979e-07,0.1559015058379094,0.4137954975113011,0.1157469717362045,0.2115384615384615
STs,CREBRF,-0.27617717,0.0001873560813667,0.002216530355998,0.5895946508035833,0.8657718294208703,0.4024226110363391,0.4340659340659341
STs,CRYAB,-0.8517643,3.685734405865546e-20,3.2793694489054853e-18,0.1771147823643381,1.0288791057847124,0.0915208613728129,0.2637362637362637
STs,CTNNAL1,-0.5373404,5.077301873827159e-23,5.461281667349185e-21,1.7074931772298725,2.24483359620712,0.8586810228802153,0.885989010989011
STs,DAAM1,-0.4063126,8.031727811799517e-12,3.5283864556614144e-10,0.9498951098298424,1.356207732910573,0.550471063257066,0.6236263736263736
STs,DAP3,-0.27769694,6.025677478978872e-08,1.557439999001132e-06,1.2292953357440866,1.5069922849531383,0.7321668909825033,0.7211538461538461
STs,DARS,-0.2839813,0.0001398443655807,0.0017148587414736,0.7195617448274547,1.0035430416257607,0.4670255720053836,0.4945054945054945
STs,DAXX,-0.5341116,7.889976851110696e-12,3.4740188837587176e-10,0.3860953291696937,0.9202069261416432,0.288021534320323,0.3969780219780219
STs,DDR1,-0.31061968,1.0502306657872041e-08,3.060728842216821e-07,0.2280526966350497,0.5386723792460038,0.1601615074024226,0.2623626373626374
STs,DDX24,-0.3776161,1.8407626581374645e-17,1.3695770721383085e-15,2.538549236202665,2.9161653525719835,0.9825033647375504,0.967032967032967
STs,DDX42,-0.2853055,9.955117563009328e-06,0.0001633036808392,0.8938071805856408,1.1791126808344596,0.5585464333781965,0.5865384615384616
STs,DENND4C,-0.41375616,1.5573746069626057e-12,7.406160153677465e-11,0.7394174390552154,1.1531735905506135,0.4912516823687752,0.5906593406593407
STs,DHTKD1,-0.25844568,0.0001582498297607,0.0019186239171783,0.4829565628963572,0.7414022570166889,0.332436069986541,0.3777472527472527
STs,DHX36,-0.32948518,8.98556372237755e-08,2.2531009294779815e-06,1.3859693488959883,1.7154545201618925,0.7738896366083445,0.7664835164835165
STs,DIAPH2,-0.44923708,2.435031732776274e-20,2.2132794319722636e-18,1.846563987516766,2.295801064409831,0.8869448183041723,0.896978021978022
STs,DST,-0.28311384,8.75107000309898e-05,0.0011279124438239,0.9821676180481614,1.2652814499152585,0.604306864064603,0.6098901098901099
STs,DUBR,-0.25968468,0.0019763916390192,0.0164977006356954,0.4254629842137682,0.6851476797941636,0.288021534320323,0.3241758241758242
STs,EDN1,-0.36151904,1.3344498306812452e-11,5.719176494090598e-10,0.2537274752548219,0.6152465250828267,0.1574697173620457,0.2857142857142857
STs,EID1,-0.26245502,3.408997365797184e-09,1.063315293055398e-07,2.3585875676966954,2.6210425782713993,0.9650067294751008,0.9436813186813188
STs,EIF2AK1,-0.38046765,1.0552074418402398e-08,3.072913677727063e-07,0.9995441052620426,1.380011750510376,0.6271870794078062,0.646978021978022
STs,EIF2S2,-0.2750139,7.63514438928165e-08,1.938403028219006e-06,1.4649272300060336,1.7399411249515044,0.7940780619111709,0.8021978021978022
STs,EIF5B,-0.25711378,0.0002301822515904,0.0026501155769728,1.462014953290071,1.719128740685388,0.7833109017496636,0.7554945054945055
STs,ELL2,-0.3110012,1.0099064907762647e-07,2.499842252649068e-06,0.9512790132560804,1.262280237047062,0.5975773889636609,0.6318681318681318
STs,EMP3,-0.6624935,3.132465187028861e-16,2.092736041472655e-14,0.4541074957583644,1.1166010087886742,0.288021534320323,0.4423076923076923
STs,ENPP2,-0.3872733,0.000122783350172,0.0015231279964347,0.9094477795091376,1.29672108087381,0.550471063257066,0.5521978021978022
STs,EPRS,-0.2534822,0.0001616394594653,0.001954809811229,0.7222931958457102,0.9757753763756544,0.4387617765814266,0.4766483516483517
STs,EZR,-0.3863498,1.6457048926738038e-08,4.6284700969117946e-07,1.8242575470158569,2.2106073561380395,0.8909825033647375,0.8763736263736264
STs,FABP3,-0.34163365,0.0014452926836984,0.0128033899933503,0.1919124768668378,0.5335461168806508,0.1251682368775235,0.1758241758241758
STs,FAM13B,-0.2787815,1.1383102286083506e-05,0.0001836851210936,1.1260433827155203,1.4048248841026931,0.6594885598923284,0.6717032967032966
STs,FAM214A,-0.26482484,0.0006797112616659,0.0067170461559375,0.6723085456061845,0.937133378497808,0.4414535666218035,0.4642857142857143
STs,FAM98A,-0.3128678,1.426750743743631e-11,6.081013241684361e-10,2.2761377412639003,2.589005542657129,0.955585464333782,0.9244505494505496
STs,FAXDC2,-0.25190538,4.7810113223050435e-06,8.449370810563353e-05,0.3379548608068851,0.58986024899897,0.2422611036339165,0.3173076923076923
STs,FER,-0.25438362,0.0016919514597372,0.0145479193092302,0.7427031104209033,0.9970867324663985,0.5020188425302826,0.4986263736263736
STs,FKBP2,-0.2814421,3.482470056659627e-05,0.0004982422424524,1.3385898114523216,1.6200319255408484,0.7631224764468372,0.7142857142857143
