ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,neg_log10_pvalue
BP,GO:0006766,vitamin metabolic process,6/1372,106/18723,0.797752415073801,0.9999995214005,0.91969905538317,CD320/DHFR/MMADHC/MTHFD2/SHMT1/ALDH1A2,6,0.09813187237213601
BP,GO:0030038,contractile actin filament bundle assembly,6/1372,106/18723,0.797752415073801,0.9999995214005,0.91969905538317,ACTG1/WASF2/CD47/RHOA/PFN1/RGCC,6,0.09813187237213601
BP,GO:0035821,modulation of process of other organism,6/1372,106/18723,0.797752415073801,0.9999995214005,0.91969905538317,SNW1/HSPA8/REST/VAPA/LEF1/P2RX7,6,0.09813187237213601
BP,GO:0043149,stress fiber assembly,6/1372,106/18723,0.797752415073801,0.9999995214005,0.91969905538317,ACTG1/WASF2/CD47/RHOA/PFN1/RGCC,6,0.09813187237213601
BP,GO:0002097,tRNA wobble base modification,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,ELP6,1,0.09804615052437246
BP,GO:0002689,negative regulation of leukocyte chemotaxis,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,RIN3,1,0.09804615052437246
BP,GO:0006067,ethanol metabolic process,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,ADH5,1,0.09804615052437246
BP,GO:0006244,pyrimidine nucleotide catabolic process,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,DUT,1,0.09804615052437246
BP,GO:0006353,"DNA-templated transcription, termination",1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,SETX,1,0.09804615052437246
BP,GO:0009067,aspartate family amino acid biosynthetic process,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,GOT1,1,0.09804615052437246
BP,GO:0010766,negative regulation of sodium ion transport,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,COMMD1,1,0.09804615052437246
BP,GO:0010878,cholesterol storage,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,SCARB1,1,0.09804615052437246
BP,GO:0019985,translesion synthesis,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,PCNA,1,0.09804615052437246
BP,GO:0023019,signal transduction involved in regulation of gene expression,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,PARP1,1,0.09804615052437246
BP,GO:0030449,regulation of complement activation,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,CD59,1,0.09804615052437246
BP,GO:0031629,synaptic vesicle fusion to presynaptic active zone membrane,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,SNAP47,1,0.09804615052437246
BP,GO:0031998,regulation of fatty acid beta-oxidation,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,TYSND1,1,0.09804615052437246
BP,GO:0032288,myelin assembly,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,MTMR2,1,0.09804615052437246
BP,GO:0032303,regulation of icosanoid secretion,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,ATP5PF,1,0.09804615052437246
BP,GO:0032482,Rab protein signal transduction,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,RAB4A,1,0.09804615052437246
BP,GO:0033630,positive regulation of cell adhesion mediated by integrin,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,IFT74,1,0.09804615052437246
BP,GO:0033762,response to glucagon,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,CRY1,1,0.09804615052437246
BP,GO:0035020,regulation of Rac protein signal transduction,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,DYNLT1,1,0.09804615052437246
BP,GO:0035330,regulation of hippo signaling,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,TIAL1,1,0.09804615052437246
BP,GO:0043373,"CD4-positive, alpha-beta T cell lineage commitment",1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,CTSL,1,0.09804615052437246
BP,GO:0044342,type B pancreatic cell proliferation,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,BTBD10,1,0.09804615052437246
BP,GO:0045655,regulation of monocyte differentiation,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,ACIN1,1,0.09804615052437246
BP,GO:0046128,purine ribonucleoside metabolic process,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,AMD1,1,0.09804615052437246
BP,GO:0046514,ceramide catabolic process,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,ACER3,1,0.09804615052437246
BP,GO:0046519,sphingoid metabolic process,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,ACER3,1,0.09804615052437246
BP,GO:0046641,positive regulation of alpha-beta T cell proliferation,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,HLA-A,1,0.09804615052437246
BP,GO:0046885,regulation of hormone biosynthetic process,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,REST,1,0.09804615052437246
BP,GO:0051152,positive regulation of smooth muscle cell differentiation,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,EFEMP2,1,0.09804615052437246
BP,GO:0061081,positive regulation of myeloid leukocyte cytokine production involved in immune response,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,DDX1,1,0.09804615052437246
BP,GO:0072111,cell proliferation involved in kidney development,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,STAT1,1,0.09804615052437246
BP,GO:0097062,dendritic spine maintenance,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,MTMR2,1,0.09804615052437246
BP,GO:0098719,sodium ion import across plasma membrane,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,SLC9C1,1,0.09804615052437246
BP,GO:0099500,vesicle fusion to plasma membrane,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,SNAP47,1,0.09804615052437246
BP,GO:1901028,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,NMT1,1,0.09804615052437246
BP,GO:1901863,positive regulation of muscle tissue development,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,FLOT1,1,0.09804615052437246
BP,GO:1902254,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,PTTG1IP,1,0.09804615052437246
BP,GO:1902259,regulation of delayed rectifier potassium channel activity,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,SUMO1,1,0.09804615052437246
BP,GO:1902644,tertiary alcohol metabolic process,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,REST,1,0.09804615052437246
BP,GO:1903429,regulation of cell maturation,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,AURKA,1,0.09804615052437246
BP,GO:2000178,negative regulation of neural precursor cell proliferation,1/1372,21/18723,0.797909892461454,0.9999995214005,0.91969905538317,SPINT2,1,0.09804615052437246
BP,GO:0002028,regulation of sodium ion transport,5/1372,90/18723,0.798007306081181,0.9999995214005,0.91969905538317,ARF1/TESC/COMMD1/KIF5B/P2RX7,5,0.09799313248859867
BP,GO:0045638,negative regulation of myeloid cell differentiation,5/1372,90/18723,0.798007306081181,0.9999995214005,0.91969905538317,PAF1/WDR61/ZNF675/LEO1/RBM15,5,0.09799313248859867
BP,GO:0061097,regulation of protein tyrosine kinase activity,5/1372,90/18723,0.798007306081181,0.9999995214005,0.91969905538317,TSG101/PSEN1/RACK1/PTPN1/ALKAL2,5,0.09799313248859867
BP,GO:0002011,morphogenesis of an epithelial sheet,3/1372,57/18723,0.798112505138546,0.9999995214005,0.91969905538317,RHOA/PDCD10/PHACTR4,3,0.09793588444260604
BP,GO:0060042,retina morphogenesis in camera-type eye,3/1372,57/18723,0.798112505138546,0.9999995214005,0.91969905538317,RPGRIP1L/AHI1/OBSL1,3,0.09793588444260604
BP,GO:0097120,receptor localization to synapse,3/1372,57/18723,0.798112505138546,0.9999995214005,0.91969905538317,RAB11A/KIF5B/SYNJ2BP,3,0.09793588444260604
BP,GO:0051208,sequestering of calcium ion,7/1372,122/18723,0.798928945994064,0.9999995214005,0.91969905538317,CALM2/HSP90B1/FKBP1A/CALM1/TMEM38B/PSEN1/PRKACA,7,0.09749184363328395
BP,GO:0002437,inflammatory response to antigenic stimulus,4/1372,74/18723,0.800666580988137,0.9999995214005,0.91969905538317,HMGB2/SELENOS/PARK7/PLK2,4,0.09654829812619063
BP,GO:0006801,superoxide metabolic process,4/1372,74/18723,0.800666580988137,0.9999995214005,0.91969905538317,SOD3/DHFR/PON3/GNAI3,4,0.09654829812619063
BP,GO:0007040,lysosome organization,4/1372,74/18723,0.800666580988137,0.9999995214005,0.91969905538317,ARF1/ARL8B/LYST/RAB14,4,0.09654829812619063
BP,GO:0048332,mesoderm morphogenesis,4/1372,74/18723,0.800666580988137,0.9999995214005,0.91969905538317,SETD2/LEF1/PRKACA/PRKAR1A,4,0.09654829812619063
BP,GO:0080171,lytic vacuole organization,4/1372,74/18723,0.800666580988137,0.9999995214005,0.91969905538317,ARF1/ARL8B/LYST/RAB14,4,0.09654829812619063
BP,GO:0055076,transition metal ion homeostasis,8/1372,138/18723,0.800997359324815,0.9999995214005,0.91969905538317,ATP6V1G1/ARF1/FBXL5/COMMD1/CUTC/GLRX3/SLC30A9/ERFE,8,0.09636891566676328
BP,GO:0009416,response to light stimulus,20/1372,320/18723,0.801481350182716,0.9999995214005,0.91969905538317,COPS9/EIF2S1/PCNA/NPM1/USP1/COPS3/POLD3/CLOCK/NMT1/RIC8A/MAPK13/CTNS/ATR/PARP1/CRY1/PER2/NPHP1/ATF4/PPID/ERCC3,20,0.0961065788706208
BP,GO:0016049,cell growth,31/1372,482/18723,0.801618573039058,0.9999995214005,0.91969905538317,CGRRF1/RAB11A/NCBP1/NPM1/RHOA/GOLGA4/TSG101/HSP90AA1/TMEM108/HSP90AB1/DERL2/AURKA/SLC25A33/KIAA1109/RACK1/IST1/SMARCA2/ARIH2/PAFAH1B1/SGK1/EIF4G2/EI24/MACF1/SPAG9/DIP2B/LLPH/TTL/RTN4/CSNK2A1/EXOSC9/SMURF1,31,0.09603222900810429
BP,GO:0009069,serine family amino acid metabolic process,2/1372,40/18723,0.801996901906997,0.9999995214005,0.91969905538317,DHFR/SHMT1,2,0.0958273093807921
BP,GO:0031111,negative regulation of microtubule polymerization or depolymerization,2/1372,40/18723,0.801996901906997,0.9999995214005,0.91969905538317,TPX2/CKAP2,2,0.0958273093807921
BP,GO:0045022,early endosome to late endosome transport,2/1372,40/18723,0.801996901906997,0.9999995214005,0.91969905538317,MTMR2/MAPK1,2,0.0958273093807921
BP,GO:0045429,positive regulation of nitric oxide biosynthetic process,2/1372,40/18723,0.801996901906997,0.9999995214005,0.91969905538317,HSP90AA1/HSP90AB1,2,0.0958273093807921
BP,GO:0051281,positive regulation of release of sequestered calcium ion into cytosol,2/1372,40/18723,0.801996901906997,0.9999995214005,0.91969905538317,CALM2/CALM1,2,0.0958273093807921
BP,GO:0060412,ventricular septum morphogenesis,2/1372,40/18723,0.801996901906997,0.9999995214005,0.91969905538317,NSD2/RBM15,2,0.0958273093807921
BP,GO:0071276,cellular response to cadmium ion,2/1372,40/18723,0.801996901906997,0.9999995214005,0.91969905538317,SUMO1/MAPK1,2,0.0958273093807921
BP,GO:1901661,quinone metabolic process,2/1372,40/18723,0.801996901906997,0.9999995214005,0.91969905538317,CRYZL1/COQ7,2,0.0958273093807921
BP,GO:0099003,vesicle-mediated transport in synapse,12/1372,200/18723,0.802833109859344,0.9999995214005,0.91969905538317,DNM1L/ACTG1/RAB11A/CALM1/AP2B1/SNAP91/PSEN1/EPS15/KIAA1109/RAB3GAP1/SNAP47/SLC4A8,12,0.09537472495797929
BP,GO:0050770,regulation of axonogenesis,9/1372,154/18723,0.803636352125264,0.9999995214005,0.91969905538317,RAB11A/GOLGA4/PSEN1/IST1/PAFAH1B1/EIF4G2/MACF1/DIP2B/RTN4,9,0.09494042636588478
BP,GO:0031532,actin cytoskeleton reorganization,6/1372,107/18723,0.804961928532242,0.9999995214005,0.91969905538317,RHOA/HAX1/MKLN1/PIP5K1A/PTPN1/RALA,6,0.09422465953195806
BP,GO:0032526,response to retinoic acid,6/1372,107/18723,0.804961928532242,0.9999995214005,0.91969905538317,SNW1/TESC/SETX/SUZ12/ALDH1A2/ATM,6,0.09422465953195806
BP,GO:0006650,glycerophospholipid metabolic process,19/1372,306/18723,0.805321235140773,0.9999995214005,0.91969905538317,PIGV/IMPA1/PYURF/PRDX6/DBI/MTMR2/GPAT4/EFR3A/HADHA/PAFAH1B1/DGKE/FAM126A/PIP5K1A/PIGP/PIGH/ATM/ETNK1/SCARB1/PIGU,19,0.09403084904755832
BP,GO:0098661,inorganic anion transmembrane transport,5/1372,91/18723,0.805774657716788,0.9999995214005,0.91969905538317,SLC26A8/SLC25A10/SLC12A6/SLC4A8/ANO5,5,0.09378639565554635
BP,GO:0007259,receptor signaling pathway via JAK-STAT,10/1372,170/18723,0.806644225637629,0.9999995214005,0.91969905538317,IFNAR1/OCIAD1/STAT1/JAK1/SUZ12/IL5/IL6ST/DOT1L/MST1L/PIGU,10,0.09331797074416448
BP,GO:0030216,keratinocyte differentiation,8/1372,139/18723,0.807309921862704,0.9999995214005,0.91969905538317,KRT10/IFT74/TSG101/CERS3/PIP5K1A/CLIC4/NCOA3/INTU,8,0.09295970999181714
BP,GO:0002931,response to ischemia,3/1372,58/18723,0.807671036807418,0.9999995214005,0.91969905538317,REST/PER2/P2RX7,3,0.09276549069827823
BP,GO:0042743,hydrogen peroxide metabolic process,3/1372,58/18723,0.807671036807418,0.9999995214005,0.91969905538317,PARK7/PRDX6/CTNS,3,0.09276549069827823
BP,GO:0043506,regulation of JUN kinase activity,3/1372,58/18723,0.807671036807418,0.9999995214005,0.91969905538317,DNAJA1/PTPN1/ZNF675,3,0.09276549069827823
BP,GO:0043525,positive regulation of neuron apoptotic process,3/1372,58/18723,0.807671036807418,0.9999995214005,0.91969905538317,RHOA/ATF4/ATF2,3,0.09276549069827823
BP,GO:0086065,cell communication involved in cardiac conduction,3/1372,58/18723,0.807671036807418,0.9999995214005,0.91969905538317,CALM2/CALM1/PRKACA,3,0.09276549069827823
BP,GO:0097035,regulation of membrane lipid distribution,3/1372,58/18723,0.807671036807418,0.9999995214005,0.91969905538317,ARV1/P2RX7/TMEM30A,3,0.09276549069827823
BP,GO:2000736,regulation of stem cell differentiation,3/1372,58/18723,0.807671036807418,0.9999995214005,0.91969905538317,OCIAD1/REST/KDM3A,3,0.09276549069827823
BP,GO:0048880,sensory system development,24/1372,381/18723,0.808402715706358,0.9999995214005,0.91969905538317,NKD1/PKNOX1/C12orf57/CRYBG3/RPGRIP1L/KDM5B/FBN2/MDM1/PSEN1/AHI1/JMJD6/RAB18/RAB3GAP1/CTNS/OBSL1/PHACTR4/NPHP1/TTLL5/NIPBL/CLIC4/ALDH1A2/ATF6/ATF4/TGIF2,24,0.09237223620781634
BP,GO:0045913,positive regulation of carbohydrate metabolic process,4/1372,75/18723,0.809086420432968,0.9999995214005,0.91969905538317,WDR5/PSEN1/PPP4R3B/P2RX7,4,0.09200508789000963
BP,GO:0036293,response to decreased oxygen levels,20/1372,322/18723,0.809916974780513,0.9999995214005,0.91969905538317,MALAT1/DNM1L/HSP90B1/PENK/FAM162A/SOD3/RHOA/NPEPPS/RGCC/SCFD1/UBQLN1/REST/LDHA/CHCHD2/TXN2/BNIP3L/HP1BP3/BNIP1/BNIP2/ERCC3,20,0.09155949870499795
BP,GO:0043010,camera-type eye development,20/1372,322/18723,0.809916974780513,0.9999995214005,0.91969905538317,PKNOX1/C12orf57/CRYBG3/RPGRIP1L/KDM5B/FBN2/MDM1/PSEN1/AHI1/JMJD6/RAB3GAP1/CTNS/OBSL1/PHACTR4/NPHP1/TTLL5/CLIC4/ALDH1A2/ATF4/TGIF2,20,0.09155949870499795
BP,GO:0045936,negative regulation of phosphate metabolic process,28/1372,441/18723,0.812151541952076,0.9999995214005,0.91969905538317,CALM2/FKBP1A/PKIG/PRKRIP1/PARK7/TIPRL/NPM1/RTRAF/DNAJA1/TMEM225B/TSG101/CALM1/PSEN1/RACK1/SUZ12/TERF2IP/NCOR1/PARP1/SPAG9/ANKLE2/PTPN1/ENSA/COX11/NCK1/PTPA/CEP85/ZNF675/PRKAR1A,28,0.09036292680195929
BP,GO:0048469,cell maturation,10/1372,171/18723,0.812265584414731,0.9999995214005,0.91969905538317,BRD1/SLC26A8/AURKA/ROPN1/GPAT4/TDRD5/TYMS/ROPN1L/ROPN1B/PRKACA,10,0.09030194737554081
BP,GO:0002053,positive regulation of mesenchymal cell proliferation,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,STAT1,1,0.090050795279452
BP,GO:0002089,lens morphogenesis in camera-type eye,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,ATF4,1,0.090050795279452
BP,GO:0002320,lymphoid progenitor cell differentiation,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,FNIP1,1,0.090050795279452
BP,GO:0006379,mRNA cleavage,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,NCBP1,1,0.090050795279452
BP,GO:0007413,axonal fasciculation,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,RTN4,1,0.090050795279452
BP,GO:0008211,glucocorticoid metabolic process,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,REST,1,0.090050795279452
BP,GO:0009220,pyrimidine ribonucleotide biosynthetic process,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,NME5,1,0.090050795279452
BP,GO:0010310,regulation of hydrogen peroxide metabolic process,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,CTNS,1,0.090050795279452
BP,GO:0016137,glycoside metabolic process,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,FUCA1,1,0.090050795279452
BP,GO:0019400,alditol metabolic process,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,GOT1,1,0.090050795279452
BP,GO:0021854,hypothalamus development,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,RAB3GAP1,1,0.090050795279452
BP,GO:0030277,maintenance of gastrointestinal epithelium,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,STRAP,1,0.090050795279452
BP,GO:0032402,melanosome transport,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,RAB11A,1,0.090050795279452
BP,GO:0032891,negative regulation of organic acid transport,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,ATP5PF,1,0.090050795279452
BP,GO:0035024,negative regulation of Rho protein signal transduction,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,SCAI,1,0.090050795279452
BP,GO:0035089,establishment of apical/basal cell polarity,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,RHOA,1,0.090050795279452
BP,GO:0035584,calcium-mediated signaling using intracellular calcium source,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,PRKACA,1,0.090050795279452
BP,GO:0036158,outer dynein arm assembly,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,DAW1,1,0.090050795279452
BP,GO:0045540,regulation of cholesterol biosynthetic process,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,ERLIN1,1,0.090050795279452
BP,GO:0051151,negative regulation of smooth muscle cell differentiation,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,DNMT1,1,0.090050795279452
BP,GO:0051412,response to corticosterone,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,CALM1,1,0.090050795279452
BP,GO:0060444,branching involved in mammary gland duct morphogenesis,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,KDM5B,1,0.090050795279452
BP,GO:0060563,neuroepithelial cell differentiation,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,BCCIP,1,0.090050795279452
BP,GO:0106030,neuron projection fasciculation,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,RTN4,1,0.090050795279452
BP,GO:0106118,regulation of sterol biosynthetic process,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,ERLIN1,1,0.090050795279452
BP,GO:2000193,positive regulation of fatty acid transport,1/1372,22/18723,0.812735452697946,0.9999995214005,0.91969905538317,ERFE,1,0.090050795279452
BP,GO:0006418,tRNA aminoacylation for protein translation,2/1372,41/18723,0.813042464870845,0.9999995214005,0.91969905538317,TARS2/RARS2,2,0.08988677079282169
BP,GO:0010907,positive regulation of glucose metabolic process,2/1372,41/18723,0.813042464870845,0.9999995214005,0.91969905538317,WDR5/PPP4R3B,2,0.08988677079282169
BP,GO:0048286,lung alveolus development,2/1372,41/18723,0.813042464870845,0.9999995214005,0.91969905538317,PTGES3/TMEM38B,2,0.08988677079282169
BP,GO:0050892,intestinal absorption,2/1372,41/18723,0.813042464870845,0.9999995214005,0.91969905538317,SLC2A5/SCARB1,2,0.08988677079282169
BP,GO:0055023,positive regulation of cardiac muscle tissue growth,2/1372,41/18723,0.813042464870845,0.9999995214005,0.91969905538317,CDK1/MAPK1,2,0.08988677079282169
BP,GO:0060612,adipose tissue development,2/1372,41/18723,0.813042464870845,0.9999995214005,0.91969905538317,ACAT1/ATF2,2,0.08988677079282169
BP,GO:0071634,regulation of transforming growth factor beta production,2/1372,41/18723,0.813042464870845,0.9999995214005,0.91969905538317,HSP90AB1/ATF2,2,0.08988677079282169
