Gene id,Average expression (normalized),Log2FC,Pct1,Z score,P_val,Adjusted p value,Pct2
PPP1R16A,0.3579744454736012,0.1917843073606491,0.1953719008264463,8.85340404510498,8.488971284626565e-19,2.4833915886876702e-17,0.0771324863883847
ATP6V1E1,0.8041960339257614,0.2848414480686188,0.4251239669421487,8.8512544631958,8.654081742425731e-19,2.5283927275998724e-17,0.2767695099818512
TMUB1,0.2068580678348401,0.1418139636516571,0.1309090909090909,8.82997989654541,1.0469485870630253e-18,3.043017984612972e-17,0.0344827586206896
MAP6,0.5343337970986783,0.2234648615121841,0.2776859504132231,8.822541236877441,1.1189087101773746e-18,3.2486811326320746e-17,0.1406533575317604
LAMP1,1.0338701362088003,0.3350324630737304,0.4952066115702479,8.821511268615723,1.1292487043539554e-18,3.275184734698687e-17,0.3684210526315789
INA,0.2227301259394457,0.1901767253875732,0.1034710743801652,8.81905460357666,1.154300948825317e-18,3.3442560501283106e-17,0.0190562613430127
MAP1LC3B,2.2139185032979696,0.2830938100814819,0.8598347107438017,8.812210083007812,1.2270276324552177e-18,3.547356570363315e-17,0.8049001814882033
AC011525.2,0.1404619224090281,0.1153998598456382,0.0945454545454545,8.806313514709473,1.2932937999144978e-18,3.734938536911196e-17,0.013611615245009
LEMD2,0.3566230909254022,0.1816461235284805,0.2148760330578512,8.801045417785645,1.3554703470290937e-18,3.910322193227687e-17,0.0925589836660617
AC136469.2,0.1847080495304189,0.1363763809204101,0.12099173553719,8.799246788024902,1.3773784851002257e-18,3.9660214782485717e-17,0.029038112522686
SNRPD1,2.4184795441452853,0.2867682874202728,0.9034710743801652,8.795066833496094,1.4296249052848625e-18,4.111084129229268e-17,0.8411978221415608
OVOL1,0.31868840087741,0.1900724470615387,0.1834710743801653,8.794602394104004,1.4355536484944211e-18,4.1237460863392866e-17,0.072595281306715
ZNF821,0.4320436207792254,0.197207510471344,0.2509090909090909,8.788653373718262,1.5136302707092672e-18,4.343411873412124e-17,0.1197822141560798
RNF11,0.573113698962598,0.2604437172412872,0.3001652892561983,8.784533500671387,1.5701471874799033e-18,4.500811094885394e-17,0.1642468239564428
USP3-AS1,1.0757904105529408,0.3370389640331268,0.4948760330578512,8.78093147277832,1.6212589166643908e-18,4.6423993407155874e-17,0.3575317604355716
NEK4,1.3784008278796165,0.3020767569541931,0.6591735537190082,8.77926254272461,1.6455036639358753e-18,4.706836988343983e-17,0.5335753176043557
ENKD1,0.5679472826481469,0.2338570803403854,0.303801652892562,8.778080940246582,1.6628742446254412e-18,4.751496163474664e-17,0.1660617059891107
AP005901.1,0.6067717399622818,0.3723534345626831,0.2277685950413223,8.774255752563477,1.720380503027259e-18,4.910623587891218e-17,0.1107078039927404
PHF10,0.4954408967773603,0.2244657725095749,0.2690909090909091,8.773283004760742,1.7353138739879834e-18,4.9480241906929513e-17,0.1352087114337568
AL392172.1,0.8814031009981131,0.268968254327774,0.423801652892562,8.773154258728027,1.7372992229809104e-18,4.9484652577868274e-17,0.2740471869328493
PIP5K1C,1.0858606931441532,0.3937626779079437,0.48,8.770652770996094,1.7763331666949247e-18,5.054322297782159e-17,0.3548094373865699
HYOU1,1.3511947017757402,0.3612619340419769,0.6307438016528926,8.75826644897461,1.9827605466975226e-18,5.623924484552017e-17,0.5072595281306715
JMJD4,0.204625824108669,0.1232800036668777,0.1418181818181818,8.752983093261719,2.0778587166946743e-18,5.88748416886517e-17,0.0417422867513611
CIB2,0.2452648000348173,0.1592677682638168,0.1520661157024793,8.75202465057373,2.0955779498167393e-18,5.931473043088615e-17,0.0490018148820326
REXO1,0.15365975100446,0.111472375690937,0.1074380165289256,8.74780559539795,2.1754097488293037e-18,6.150993820146956e-17,0.0208711433756805
LINC00865,1.3619188305014172,0.3311174213886261,0.6,8.74459171295166,2.238232558234756e-18,6.322012986587636e-17,0.4791288566243194
NDUFAF8,1.0080306779468609,0.3162127137184143,0.4876033057851239,8.743494033813477,2.260104554768208e-18,6.377127997905995e-17,0.3511796733212341
ATP5MD,1.2027074800445696,0.3185430467128753,0.583801652892562,8.73481273651123,2.440596309601087e-18,6.87205821300281e-17,0.4509981851179673
PRM1,4.000993552550824,0.7429000735282898,0.6730578512396694,8.733607292175293,2.466763542157167e-18,6.938510437882453e-17,0.9500907441016334
ZNF839,0.2756312240098349,0.1627144813537597,0.1699173553719008,8.733209609985352,2.4754639389258054e-18,6.955744878700981e-17,0.0617059891107078
ACD,0.5195445836754566,0.2412697076797485,0.2750413223140496,8.731123924255371,2.521536891962762e-18,7.077846700586233e-17,0.1451905626134301
H2AFY,0.4113909981713503,0.2141869664192199,0.2195041322314049,8.729471206665039,2.558660287190884e-18,7.174600230607548e-17,0.0989110707803992
CCDC54,0.1983404268795759,0.109922356903553,0.1335537190082644,8.728195190429688,2.587678770131347e-18,7.24845024201248e-17,0.0362976406533575
DNAJB13,0.1707102574222113,0.127890795469284,0.1110743801652892,8.721538543701172,2.7444640680993288e-18,7.679669588487884e-17,0.0235934664246823
FAM103A1,0.251173942262191,0.1593991965055465,0.1573553719008264,8.716641426086426,2.8657505215669322e-18,8.002489912032618e-17,0.0535390199637023
LINC01138,0.6662664284313266,0.3533210158348083,0.2707438016528926,8.71282958984375,2.9638256915393053e-18,8.267819635500408e-17,0.1442831215970962
APOA1,0.2294889985675129,0.147110179066658,0.1395041322314049,8.711943626403809,2.9870848234640725e-18,8.32411235701622e-17,0.0408348457350272
GSK3A,0.3927733058622707,0.1891402751207351,0.2337190082644628,8.706944465637207,3.121748872779861e-18,8.69042160454299e-17,0.1079854809437386
AC022400.8,0.1228873656764219,0.1126846820116043,0.0836363636363636,8.69490909576416,3.471073091730619e-18,9.643019192453274e-17,0.0090744101633393
C7orf49,0.3087806342338224,0.1312834471464157,0.1950413223140495,8.690347671508789,3.613311691744421e-18,1.0017582393799328e-16,0.0771324863883847
TRIM44,0.7684574126006621,0.3124552071094513,0.3570247933884297,8.686551094055176,3.7360914004498144e-18,1.0347365434995791e-16,0.2141560798548094
PTPRG-AS1,0.6006938286278538,0.2640074491500854,0.299504132231405,8.6656494140625,4.489451972768781e-18,1.234530786123224e-16,0.1642468239564428
ZNF384,0.2636107291128868,0.1700234115123748,0.1580165289256198,8.659588813781738,4.734689540329973e-18,1.299323786443243e-16,0.0544464609800363
AL365226.1,0.1638273288561653,0.1403628140687942,0.0932231404958677,8.65731143951416,4.830226133776396e-18,1.324197186836813e-16,0.014519056261343
PSMC1,0.7585504618228333,0.3310718834400177,0.3738842975206611,8.653494834899902,4.994581636336879e-18,1.366483160038686e-16,0.2422867513611615
CCNYL1,0.7447988041602982,0.2634899020195007,0.3824793388429752,8.652702331542969,5.029407584263969e-18,1.3746199839255751e-16,0.2368421052631578
HNRNPUL1,1.076286531893596,0.309236615896225,0.5110743801652893,8.652092933654785,5.056328109667284e-18,1.3796543224870228e-16,0.3711433756805807
UBE2Q2,0.5886102713436014,0.2529110908508301,0.2955371900826446,8.649943351745605,5.152516383700942e-18,1.4025948677524692e-16,0.160617059891107
C11orf71,0.8192515227371746,0.3077624142169952,0.4092561983471074,8.63233757019043,6.01104509976571e-18,1.6307221705503835e-16,0.26497277676951
DNAJB2,0.5499459407753906,0.2242023050785064,0.3226446280991735,8.632268905639648,6.014686855975482e-18,1.6307221705503835e-16,0.1869328493647913
FBXO25,2.4157426509932782,0.4477310180664062,0.8393388429752067,8.624175071716309,6.4556315866786555e-18,1.746768542737845e-16,0.7667876588021778
C21orf2,0.1193312382488012,0.1116809099912643,0.0773553719008264,8.605195999145508,7.618620922425543e-18,2.0593894215408483e-16,0.0063520871143375
ARHGAP15,0.7889516613175968,0.5655176043510437,0.1976859504132231,8.602713584899902,7.785289221941144e-18,2.1002410474879352e-16,0.0898366606170598
DNAJC19,0.9223341471060232,0.3261124789714813,0.4376859504132231,8.598742485046387,8.05942483775082e-18,2.1698636731996256e-16,0.2976406533575317
AC044839.1,0.3507528814525774,0.2037242501974105,0.1841322314049586,8.591229438781738,8.604347968202557e-18,2.3119694823904897e-16,0.073502722323049
AC023886.1,0.2217402000552553,0.1984549462795257,0.0866115702479338,8.566651344299316,1.0653787862093528e-17,2.842868111552321e-16,0.0117967332123411
INAFM2,0.3420049502742507,0.1886618882417678,0.1963636363636363,8.560005187988281,1.128625269075922e-17,3.0057014431912557e-16,0.0825771324863883
CFAP97D1,0.1923716545808075,0.1337829083204269,0.1153719008264462,8.557382583618164,1.1545906367759672e-17,3.068804277550754e-16,0.0272232304900181
MIR202HG,0.1395056145731414,0.1058858260512352,0.0915702479338843,8.55478286743164,1.1809096397261419e-17,3.1356747024987573e-16,0.013611615245009
VCX2,0.7541148355739055,0.3696866333484649,0.2899173553719008,8.552885055541992,1.2004905335460045e-17,3.184539706799023e-16,0.1642468239564428
IPPK,0.2015892980276961,0.145281121134758,0.1163636363636363,8.5474853515625,1.2579959295767714e-17,3.3305473038579543e-16,0.028130671506352
SEPSECS-AS1,0.7667599588605594,0.2759925723075866,0.3841322314049586,8.546221733093262,1.2718338356942349e-17,3.363888494388538e-16,0.2422867513611615
FAM57B,0.5969105459873014,0.2464530616998672,0.3335537190082644,8.54565143585205,1.2781342384810609e-17,3.377247957026546e-16,0.1978221415607985
RAC1,0.9829572784105552,0.3548883497714996,0.4257851239669421,8.54489803314209,1.2864931934660104e-17,3.396015382087864e-16,0.2949183303085299
NELFB,0.1795842860822546,0.1106853485107421,0.1170247933884297,8.536457061767578,1.3840062840772514e-17,3.64986086486753e-16,0.028130671506352
STIP1,1.556513445622414,0.3154201209545135,0.692892561983471,8.518250465393066,1.6198198534284184e-17,4.2592753363836164e-16,0.5807622504537205
MS4A5,0.2073726068172598,0.1359128206968307,0.12,8.518092155456543,1.6220272912490753e-17,4.2609348600343793e-16,0.0308529945553539
LINC00301,1.322388822541854,0.6305044293403625,0.3722314049586777,8.516682624816895,1.6418912323796413e-17,4.3089283400440855e-16,0.2332123411978221
RNF26,0.1938184987809006,0.1396249234676361,0.12,8.510934829711914,1.725367398251696e-17,4.519225401370309e-16,0.0308529945553539
RIOX2,0.2850069984544676,0.1538452059030532,0.1672727272727272,8.506669044494629,1.790016040538269e-17,4.684019708788958e-16,0.0617059891107078
AC096564.1,0.1064893984006272,0.1037095859646797,0.064793388429752,8.505635261535645,1.8060353096775286e-17,4.72136754892585e-16,0.0009074410163339
KIF2C,1.647842380651178,0.2705800533294678,0.7368595041322314,8.492143630981445,2.0286082773918386e-17,5.298097617988288e-16,0.6270417422867514
VASH1-AS1,0.0842212887258909,0.0842212885618209,0.0624793388429752,8.490372657775879,2.0597606749746336e-17,5.374265521741247e-16,0
SPACA7,0.132966239961,0.0932678505778312,0.0971900826446281,8.487479209899902,2.1116787908535832e-17,5.504415563699442e-16,0.0172413793103448
HDHD2,0.0908230109751389,0.0860066339373588,0.0684297520661157,8.48271656036377,2.199966237168997e-17,5.729025756928242e-16,0.0027223230490018
TMCO2,0.3056570066223456,0.1360102295875549,0.1887603305785124,8.479449272155762,2.262614967761065e-17,5.886500981092332e-16,0.0762250453720508
PDAP1,1.1571970378487353,0.2930381000041961,0.576198347107438,8.473210334777832,2.387206922270619e-17,6.198711845907501e-16,0.4301270417422868
TOMM5,0.1945422478201308,0.1490444391965866,0.1110743801652892,8.471606254577637,2.4203275401505367e-17,6.278682700365562e-16,0.0263157894736842
CTSD,0.2012897688271686,0.1428145766258239,0.1216528925619834,8.462509155273438,2.616854059360119e-17,6.775496367678483e-16,0.0326678765880217
FAM229A,0.2868296881746893,0.1476241499185562,0.1778512396694214,8.458611488342285,2.7057949008454827e-17,6.992384509058722e-16,0.0689655172413793
TMEM54,0.2224795824713676,0.1429915130138397,0.1226446280991735,8.452722549438477,2.845879841111558e-17,7.347371345280469e-16,0.0326678765880217
TWSG1,1.0656230038349903,0.2939203381538391,0.5299173553719009,8.433238983154297,3.3622659783761584e-17,8.647517760369737e-16,0.3892921960072595
SMC3,2.303243839228184,0.3949750363826751,0.6790082644628099,8.423081398010254,3.6670988511078056e-17,9.422561696225771e-16,0.5798548094373865
CISD3,0.2641280661837138,0.1694584488868713,0.1428099173553719,8.422103881835938,3.697827789904728e-17,9.492496010343277e-16,0.0462794918330308
SSNA1,2.225724449572098,0.2697625160217285,0.832396694214876,8.417989730834961,3.829990532372642e-17,9.813125505266813e-16,0.7985480943738656
DHRS11,0.547582562484585,0.2502524256706238,0.2925619834710743,8.415117263793945,3.925027131192361e-17,1.0037597765682186e-15,0.1660617059891107
AC137767.1,0.7405522714994124,0.2957668602466583,0.3742148760330578,8.408978462219238,4.135968219655756e-17,1.0557068644524528e-15,0.2431941923774954
SDF2L1,0.7994342372880716,0.3542279899120331,0.3530578512396694,8.406922340393066,4.2091098101739946e-17,1.0713413114765844e-15,0.2250453720508167
LAMTOR4,1.171942342417846,0.2624795734882355,0.5695867768595041,8.405560493469238,4.258224309795077e-17,1.0828227781568269e-15,0.4292196007259528
TIMD4,0.2069141998046753,0.1149427890777587,0.1358677685950413,8.38696575164795,4.988503369749587e-17,1.2661430477718412e-15,0.0417422867513611
TMEM220,1.0884884970484536,0.3606128692626953,0.4938842975206611,8.373802185058594,5.578824437901698e-17,1.4133196193150965e-15,0.3684210526315789
RING1,0.2870471193939198,0.1552088856697082,0.1795041322314049,8.35328483581543,6.639022498634989e-17,1.6787597489298632e-15,0.072595281306715
LRRC75A,0.1145894525478256,0.1132608354091644,0.0624793388429752,8.347054481506348,6.998620074995713e-17,1.768034572403824e-15,0.0009074410163339
ABRAXAS1,0.6365336364774297,0.2249485105276107,0.3444628099173554,8.33631420135498,7.66418112309458e-17,1.9325604471862837e-15,0.2041742286751361
TMEM129,0.1456619147862645,0.1039643138647079,0.0965289256198347,8.333276748657227,7.863531962869487e-17,1.9809797995184076e-15,0.0181488203266787
ITGB3BP,1.6193542152428673,0.2937842607498169,0.7170247933884297,8.327348709106445,8.267291651706754e-17,2.078820098951491e-15,0.6070780399274047
COA5,1.357024631416753,0.3100767731666565,0.622809917355372,8.309855461120605,9.581856575152684e-17,2.407129787016284e-15,0.5217785843920145
AC092378.2,0.1765249802812014,0.1487485468387603,0.0852892561983471,8.295652389526367,1.0799045997088476e-16,2.700360891279358e-15,0.0127041742286751
METTL26,1.0626649491249878,0.382093995809555,0.4535537190082644,8.288368225097656,1.1481249671785568e-16,2.868296302015117e-15,0.3493647912885662
FH,0.5740591595538242,0.2180532366037368,0.3028099173553719,8.285318374633789,1.177933029528415e-16,2.9346274397403304e-15,0.1705989110707804
FTH1P11,0.2555156464876026,0.1614571213722229,0.1487603305785124,8.28343391418457,1.196733693992357e-16,2.9787208547244385e-15,0.0526315789473684
EFCAB1,0.1605377449391325,0.1091633141040802,0.100495867768595,8.282986640930176,1.2012413523514303e-16,2.98718997197898e-15,0.0208711433756805
DUSP15,0.7888742016930761,0.3082558810710907,0.3838016528925619,8.282020568847656,1.2110249561174322e-16,3.008751432795066e-15,0.2604355716878403
AC008403.2,0.083570287436059,0.0835702866315841,0.0595041322314049,8.276591300964355,1.267517497502648e-16,3.1433271077976217e-15,0
AP001267.1,0.0915956106447754,0.0915956124663353,0.0595041322314049,8.276591300964355,1.267517497502648e-16,3.1433271077976217e-15,0
MYO1D,0.3293224625330133,0.2027822583913803,0.1593388429752066,8.270915985107422,1.3293354823845812e-16,3.2905922549759718e-15,0.0607985480943738
RNF123,0.0983781256360121,0.0962986201047897,0.0614876033057851,8.269655227661133,1.3434723152724707e-16,3.319506412626157e-15,0.0009074410163339
DUS1L,0.2889761979908335,0.1531763821840286,0.1748760330578512,8.2681884765625,1.3600994486725263e-16,3.3575203832937957e-15,0.0689655172413793
MST1P2,0.3162226701273172,0.18340565264225,0.1715702479338842,8.267702102661133,1.3656582393588615e-16,3.368166776287353e-15,0.0689655172413793
RNASE1,0.489002626546941,0.242811918258667,0.2214876033057851,8.262336730957031,1.428482936003896e-16,3.5199017541587346e-15,0.1070780399274047
CFAP126,0.0932796762045379,0.0932796746492385,0.0591735537190082,8.252553939819336,1.5504481518023016e-16,3.813481709860602e-15,0
MALSU1,1.2131616191962302,0.3444745540618896,0.5391735537190082,8.249141693115234,1.5953656137328895e-16,3.916832688902247e-15,0.4392014519056261
RBM26,1.0378700539764074,0.256915807723999,0.5018181818181818,8.246391296386719,1.632491995774872e-16,4.0043458382750046e-15,0.3629764065335753
NUDT17,0.3299647767575185,0.182405412197113,0.1834710743801653,8.239876747131348,1.7238878223891004e-16,4.224697346056191e-15,0.0762250453720508
LINC00588,0.1718416109852141,0.164024606347084,0.0733884297520661,8.234722137451172,1.7997546648997035e-16,4.403863542567829e-15,0.0072595281306715
TRIM41,0.528128777423206,0.2192673534154892,0.2846280991735537,8.23416519165039,1.808134576456329e-16,4.415147762980221e-15,0.1560798548094374
FOS,0.1155632095893777,0.104242980480194,0.072396694214876,8.227455139160156,1.9123268789988398e-16,4.6527549834579335e-15,0.0063520871143375
LSM14B,0.2254650839999512,0.1399049162864685,0.1219834710743801,8.225339889526367,1.9463878976611003e-16,4.731367919215576e-15,0.0344827586206896
LRRC61,0.1522042647449018,0.1072685196995735,0.1011570247933884,8.21709156036377,2.0849833331431135e-16,5.063718281957907e-15,0.0217785843920145
ZNHIT3,1.5978668106564438,0.4327159225940704,0.6419834710743801,8.211994171142578,2.1754487253300776e-16,5.278685322656852e-15,0.5807622504537205
AC093151.3,1.4325018457751244,0.311149388551712,0.6284297520661157,8.20909309387207,2.228658488957185e-16,5.402947768161586e-15,0.5272232304900182
KDM2A,1.09753581197551,0.3316737115383148,0.4879338842975206,8.207602500915527,2.256486077105973e-16,5.465508526008205e-15,0.3466424682395644
YY1,1.076849627708451,0.2997949719429016,0.5262809917355372,8.20551872253418,2.2959656651041733e-16,5.5561546905488706e-15,0.3929219600725953
RNF220,0.3436111388598102,0.1578025817871093,0.2072727272727272,8.204798698425293,2.309778102571579e-16,5.584580670001105e-15,0.0925589836660617
VCX,0.6694107732195889,0.2902977764606476,0.2730578512396694,8.204660415649414,2.312442700979289e-16,5.586026689023341e-15,0.1506352087114337
FAM217A,0.2667951878761907,0.1453438401222229,0.1530578512396694,8.204078674316406,2.323653566909855e-16,5.60809638992324e-15,0.0544464609800363
UBXN6,0.6379803363059102,0.2606573402881622,0.3414876033057851,8.202923774719238,2.3460912792460166e-16,5.657198338028463e-15,0.2186932849364791
AC025682.1,0.2339539171415104,0.169384554028511,0.1186776859504132,8.1996488571167,2.41090325590874e-16,5.8031278637995695e-15,0.0335753176043557
CBARP,0.1604430760407212,0.1255682706832885,0.1011570247933884,8.199169158935547,2.420538528585896e-16,5.821136740765601e-15,0.0226860254083484
MUM1,1.289382873791228,0.3261772394180298,0.6158677685950413,8.193611145019531,2.5350412633078564e-16,6.0748847862122936e-15,0.4809437386569873
LINC01950,0.1521391327939659,0.1503398120403289,0.0621487603305785,8.191399574279785,2.58204936534256e-16,6.182052825028765e-15,0.0018148820326678
EIF3B,0.5631112258582109,0.2023164480924606,0.3110743801652892,8.188819885253906,2.6379934862329823e-16,6.310407250120686e-15,0.1778584392014519
UNC119B,0.5729520929669083,0.2659861743450165,0.2621487603305785,8.18718147277832,2.674148754371761e-16,6.391239167057743e-15,0.1442831215970962
TPTE2,0.3728039755609629,0.1977203339338302,0.2052892561983471,8.18150806427002,2.8031359497482474e-16,6.6876935443640674e-15,0.0943738656987295
AC006449.2,0.0878154687152771,0.0878154709935188,0.0581818181818181,8.180089950561523,2.8363194248204955e-16,6.754938358794961e-15,0
MCFD2,0.6700675670735707,0.2410136759281158,0.3540495867768595,8.178808212280273,2.866643917938933e-16,6.8211489212858545e-15,0.2168784029038112
CUL4A,1.1233066953677835,0.3055523633956909,0.5375206611570248,8.172772407531738,3.0138197279009247e-16,7.165044948539129e-15,0.4137931034482758
PIP4P1,0.3649824879597397,0.1810491979122162,0.2112396694214876,8.171392440795898,3.0484916072225897e-16,7.241105152445854e-15,0.0970961887477313
PFDN6,2.2518321119941587,0.2669753134250641,0.8862809917355372,8.168401718139648,3.125015397896757e-16,7.416355682225395e-15,0.8003629764065335
ZNF446,0.1666967940113012,0.1158429235219955,0.1150413223140496,8.159281730651855,3.3702344383288667e-16,7.984295101005049e-15,0.0308529945553539
IRF2BP2,0.3401326571527117,0.156448945403099,0.2105785123966942,8.14830207824707,3.690688254623707e-16,8.720541451987188e-15,0.0970961887477313
PEX5,0.3833357120155716,0.1519936472177505,0.2241322314049586,8.1461181640625,3.757941503425611e-16,8.871695788567484e-15,0.1061705989110707
FIS1,1.4572082987328647,0.2913378775119781,0.6462809917355372,8.142735481262207,3.864467187769465e-16,9.115219245427261e-15,0.5508166969147006
SLC39A13,0.1516374291810689,0.104750707745552,0.0978512396694214,8.140702247619629,3.9299248280919364e-16,9.261534265750054e-15,0.0208711433756805
CCT5,2.2891636662593093,0.2299196273088455,0.8684297520661157,8.13911247253418,3.9818649600373484e-16,9.36760589510614e-15,0.8203266787658802
AC010186.1,0.8999586495704676,0.5053008794784546,0.311404958677686,8.12679386138916,4.407953965851129e-16,1.0351989891478876e-14,0.1932849364791288
SLIT2-IT1,0.1691095457177845,0.1197185888886451,0.1018181818181818,8.124319076538086,4.498825402770675e-16,1.054707280679047e-14,0.0235934664246823
TSEN34,0.3587884343789539,0.1606151610612869,0.1976859504132231,8.123258590698242,4.538324201768566e-16,1.0621250346147716e-14,0.087114337568058
C16orf58,0.1738560710608452,0.1218664273619651,0.1143801652892562,8.122014999389648,4.585071273017069e-16,1.0712105581756649e-14,0.0308529945553539
AC073525.1,0.1623922972955577,0.142412006855011,0.0819834710743801,8.111534118652344,4.998453517870554e-16,1.1637656937257448e-14,0.0127041742286751
TEX101,3.1622614294442197,0.7452273964881897,0.6737190082644628,8.103014945983887,5.361367632139763e-16,1.247186991948106e-14,0.6288566243194192
RNF212B,0.0971788713456434,0.0955583304166793,0.0591735537190082,8.102179527282715,5.398299454952891e-16,1.2546984743493688e-14,0.0009074410163339
SF1,0.9814754194404752,0.2540801465511322,0.5074380165289256,8.100507736206055,5.473012924934873e-16,1.2709708966831143e-14,0.3647912885662432
USP22,0.2884221647497362,0.1651079058647155,0.1500826446280991,8.090133666992188,5.959910424854638e-16,1.3781209469139926e-14,0.0544464609800363
LINC01795,0.295652468283318,0.2236154526472091,0.1233057851239669,8.083436012268066,6.296704204741872e-16,1.4547539432339962e-14,0.0390199637023593
NAA38,1.5365113450202394,0.3046409785747528,0.7034710743801653,8.079983711242676,6.477529583602007e-16,1.4952527939739185e-14,0.5925589836660617
AC107027.1,0.4957295540669896,0.2572198808193207,0.2357024793388429,8.076878547668457,6.644550207362502e-16,1.532498606273172e-14,0.1234119782214156
SPIRE1,0.2950547415907839,0.1498382538557052,0.1692561983471074,8.067220687866211,7.191641037332735e-16,1.6572655488503082e-14,0.0680580762250453
MAPK8IP3,0.1583997018793877,0.1162944436073303,0.1014876033057851,8.06162166595459,7.52887755402339e-16,1.7305534792755632e-14,0.0235934664246823
HDGFL3,1.9854817784368344,0.2924064695835113,0.8006611570247933,8.058042526245117,7.752611039302834e-16,1.7804658369022513e-14,0.7468239564428312
YRDC,0.2944527312934136,0.1267412304878235,0.1834710743801653,8.055874824523926,7.891251523443424e-16,1.8107675715636602e-14,0.0762250453720508
RGP1,0.2785320155491915,0.1707317680120468,0.1619834710743801,8.055316925048828,7.927286567799302e-16,1.8174934963035024e-14,0.0644283121597096
AL353581.1,0.2537574767388512,0.1600882411003112,0.1514049586776859,8.052631378173828,8.103241721585721e-16,1.8562603981032512e-14,0.0571687840290381
HSPB9,0.2099172250447244,0.1766103059053421,0.0909090909090909,8.047018051147461,8.483557510275698e-16,1.9417361817126368e-14,0.0181488203266787
DCTN3,0.8600299848216133,0.2359803020954132,0.4419834710743802,8.045426368713379,8.594563388717513e-16,1.96547921286314e-14,0.3012704174228675
PARP6,0.4935362521789264,0.1984934359788894,0.2763636363636363,8.044937133789062,8.628943974932834e-16,1.9716735806120836e-14,0.1506352087114337
CCHCR1,1.1846442741516046,0.3360129594802856,0.5672727272727273,8.044318199157715,8.672688044434383e-16,1.9799951902796102e-14,0.4355716878402904
TOMM20,1.026333579515858,0.3047414720058441,0.4909090909090909,8.042764663696289,8.783410909064034e-16,2.0035812682102105e-14,0.3693284936479128
AC090200.1,0.3359909585866187,0.2502078115940094,0.132892561983471,8.036931037902832,9.211643239441426e-16,2.099493494142843e-14,0.0462794918330308
MARK2,0.2079896393764739,0.1347928941249847,0.1190082644628099,8.03648853302002,9.244948204288505e-16,2.105309139933636e-14,0.0344827586206896
HDDC3,0.2071226173315157,0.136810764670372,0.1312396694214876,8.03274154663086,9.531860602439349e-16,2.1688192251223743e-14,0.0426497277676951
SCRIB,0.2090163768144086,0.1198176518082618,0.1319008264462809,8.018475532531738,1.0706559466605124e-15,2.4279279273641203e-14,0.0426497277676951
PPP6R2,1.2161886063529994,0.3544436693191528,0.5487603305785124,8.016026496887207,1.092213628966179e-15,2.474738189822698e-14,0.4228675136116152
INPP1,0.188869885848686,0.1367097944021225,0.1064462809917355,8.012882232666016,1.1205114081758113e-15,2.536728967705222e-14,0.0272232304900181
KLHL22,0.1973610717184194,0.142278179526329,0.104793388429752,8.006779670715332,1.177514392421725e-15,2.6590970377236133e-14,0.0263157894736842
PIP5K1B,0.1278789775395306,0.1152570396661758,0.069090909090909,7.994786262512207,1.2979900233604185e-15,2.918965750537061e-14,0.0063520871143375
PGP,0.8305160337014603,0.3203856348991394,0.3867768595041322,7.994102478027344,1.3052134572615322e-15,2.9327701548825e-14,0.2749546279491833
RFFL,0.1257429974481216,0.1083959192037582,0.0743801652892562,7.986451625823975,1.388781962440175e-15,3.117953922485081e-14,0.0090744101633393
C19orf24,0.3290240037986208,0.1593060940504074,0.1811570247933884,7.984903812408447,1.4063166091964538e-15,3.1520849306127155e-14,0.0771324863883847
GLI4,0.1254220202680215,0.1026513576507568,0.0846280991735537,7.984379768371582,1.4123074512982157e-15,3.1628900344691033e-14,0.014519056261343
UXT,0.6636240108333336,0.2636151313781738,0.2985123966942148,7.982609272003174,1.4327202631913004e-15,3.2059487942321225e-14,0.1742286751361161
THAP11,0.2452503777912078,0.1515578180551529,0.1408264462809917,7.979552268981934,1.4686530380609968e-15,3.283636085345476e-14,0.0499092558983666
ITGAE,1.5620024962775785,0.2858903706073761,0.6796694214876033,7.977479457855225,1.493514884166163e-15,3.3364628788343434e-14,0.5807622504537205
LRFN4,0.0754290681552092,0.0722031071782112,0.0595041322314049,7.972442150115967,1.5556880992255772e-15,3.472485962854383e-14,0.0018148820326678
OTULIN,0.4065153807093256,0.1995096504688263,0.2112396694214876,7.971975803375244,1.5615738912655009e-15,3.4827478428050955e-14,0.101633393829401
PKN1,0.1842661816062294,0.1221355125308036,0.1110743801652892,7.967370510101318,1.6208642192940333e-15,3.6090264177707596e-14,0.0299455535390199
C2orf40,0.2169882387537851,0.1280999779701233,0.1193388429752066,7.965336322784424,1.6477481709289558e-15,3.6658667332000504e-14,0.0353901996370235
RNF187,0.1291245885267189,0.0937815606594085,0.0829752066115702,7.962649822235107,1.6839360425982108e-15,3.743295655219756e-14,0.013611615245009
CAMTA1,2.0326363395709808,0.2959033548831939,0.8297520661157025,7.961639881134033,1.6977423606467916e-15,3.770885271211456e-14,0.7522686025408348
HEXIM2,0.1453691997532157,0.1141093075275421,0.0919008264462809,7.960543632507324,1.712851076482792e-15,3.8013199875538877e-14,0.0190562613430127
EPB41L2,0.8115970805272644,0.2854101061820984,0.3864462809917355,7.949174404144287,1.8775848001393128e-15,4.1600815354562116e-14,0.2558983666061706
APLP2,0.7457805312624206,0.246330440044403,0.3593388429752066,7.945145130157471,1.939635992631259e-15,4.2940459063731016e-14,0.2286751361161524
